InvoiceGlobalId,cluster
7538_1129299,5
7538_1129301,4
7538_1129303,0
7538_1129304,4
7538_1129305,6
7538_1129306,3
7538_1129307,0
7538_1129309,4
7538_1129310,0
7538_1129311,3
7538_1129312,4
7538_1129313,0
7538_1129314,4
7538_1129315,4
7538_1129317,6
7538_1129320,0
7538_1129321,4
7538_1129322,6
7538_1129323,0
7538_1129324,0
7538_1129325,4
7538_1129326,6
7538_1129327,4
7538_1129328,4
7538_1129331,0
7538_1129332,6
7538_1129333,4
7538_1129334,0
7538_1129335,4
7538_1129336,4
7538_1129337,4
7538_1129338,0
7538_1129339,6
7538_1129341,0
7538_1129342,0
7538_1129345,0
7538_1129349,0
7538_1129353,0
7538_1129354,0
7538_1129357,0
7538_1129358,0
7538_1129360,4
7538_1129361,0
7538_1129362,0
7538_1129363,4
7538_1129365,6
7538_1129366,0
7538_1129368,0
7538_1129369,0
7538_1129370,0
7538_1129371,6
7538_1129372,4
7538_1129373,3
7538_1129374,3
7538_1129375,4
7538_1129376,5
7538_1129377,5
7538_1129378,4
7538_1129379,6
7538_1129380,4
7538_1129381,5
7538_1129382,5
7538_1129383,0
7538_1129384,4
7538_1129385,4
7538_1129386,4
7538_1129387,0
7538_1129388,4
7538_1129389,4
7538_1129390,3
7538_1129391,0
7538_1129392,4
7538_1129393,5
7538_1129394,4
7538_1129395,0
7538_1129396,0
7538_1129397,4
7538_1129400,5
7538_1129402,0
7538_1129403,6
7538_1129404,6
7538_1129405,3
7538_1129406,0
7538_1129407,7
7538_1129408,0
7538_1129409,0
7538_1129410,0
7538_1129411,0
7538_1129412,0
7538_1129413,4
7538_1129414,0
7538_1129415,0
7538_1129416,5
7538_1129417,0
7538_1129418,4
7538_1129419,0
7538_1129420,0
7538_1129421,0
7538_1129422,0
7538_1129423,6
7538_1129424,4
7538_1129425,0
7538_1129426,4
7538_1129427,5
7538_1129428,0
7538_1129429,4
7538_1129430,0
7538_1129431,4
7538_1129432,0
7538_1129433,3
7538_1129435,0
7538_1129437,4
7538_1129439,2
7538_1129440,1
7538_1129441,7
7538_1129442,4
7538_1129444,4
7538_1129445,4
7538_1129446,6
7538_1129448,4
7538_1129449,2
7538_1129450,3
7538_1129451,3
7538_1129452,0
7538_1129453,3
7538_1129454,4
7538_1129456,0
7538_1129457,3
7538_1129458,4
7538_1129459,2
7538_1129460,0
7538_1129461,3
7538_1129462,4
7538_1129463,4
7538_1129465,3
7538_1129466,3
7538_1129467,2
7538_1129468,0
7538_1129469,4
7538_1129470,2
7538_1129471,5
7538_1129474,4
7538_1129476,0
7538_1129477,0
7538_1129478,4
7538_1129479,2
7538_1129480,4
7538_1129482,0
7538_1129483,4
7538_1129484,4
7538_1129485,6
7538_1129488,6
7538_1129490,0
7538_1129491,0
7538_1129492,0
7538_1129493,4
7538_1129495,4
7538_1129496,1
7538_1129497,2
7538_1129499,7
7538_1129500,4
7538_1129501,0
7538_1129502,4
7538_1129503,0
7538_1129504,6
7538_1129505,4
7538_1129507,4
7538_1129508,6
7538_1129509,0
7538_1129510,0
7538_1129512,4
7538_1129513,0
7538_1129514,4
7538_1129517,4
7538_1129518,0
7538_1129519,4
7538_1129520,0
7538_1129521,0
7538_1129523,4
7538_1129525,4
7538_1129528,0
7538_1129529,0
7538_1129531,0
7538_1129532,4
7538_1129533,6
7538_1129534,4
7538_1129535,0
7538_1129537,0
7538_1129538,4
7538_1129539,3
7538_1129540,4
7538_1129544,4
7538_1129545,4
7538_1129546,6
7538_1129547,4
7538_1129548,6
7538_1129549,4
7538_1129550,5
7538_1129551,6
7538_1129552,5
7538_1129556,6
7538_1129557,0
7538_1129558,3
7538_1129559,4
7538_1129560,4
7538_1129561,4
7538_1129562,0
7538_1129563,4
7538_1129565,4
7538_1129566,4
7538_1129568,6
7538_1129569,4
7538_1129570,3
7538_1129572,0
7538_1129573,4
7538_1129574,2
7538_1129576,6
7538_1129577,0
7538_1129578,4
7538_1129580,5
7538_1129581,5
7538_1129582,0
7538_1129583,4
7538_1129585,0
7538_1129586,5
7538_1129588,5
7538_1129589,0
7538_1129592,5
7538_1129593,0
7538_1129594,5
7538_1129595,4
7538_1129597,0
7538_1129598,0
7538_1129599,4
7538_1129600,4
7538_1129601,4
7538_1129602,4
7538_1129603,0
7538_1129604,0
7538_1129606,4
7538_1129607,4
7538_1129609,0
7538_1129612,4
7538_1129613,4
7538_1129614,0
7538_1129615,0
7538_1129618,4
7538_1129619,4
7538_1129620,4
7538_1129621,4
7538_1129622,4
7538_1129623,6
7538_1129624,0
7538_1129625,2
7538_1129626,6
7538_1129628,0
7538_1129629,0
7538_1129630,6
7538_1129631,4
7538_1129632,0
7538_1129633,0
7538_1129634,0
7538_1129635,4
7538_1129636,4
7538_1129638,0
7538_1129640,0
7538_1129641,0
7538_1129642,0
7538_1129643,0
7538_1129645,6
7538_1129646,0
7538_1129648,4
7538_1129650,4
7538_1129651,0
7538_1129652,0
7538_1129653,5
7538_1129655,0
7538_1129656,5
7538_1129657,4
7538_1129658,7
7538_1129660,4
7538_1129661,5
7538_1129662,4
7538_1129663,4
7538_1129664,0
7538_1129665,4
7538_1129666,2
7538_1129668,6
7538_1129669,3
7538_1129670,6
7538_1129671,0
7538_1129673,5
7538_1129674,4
7538_1129675,4
7538_1129676,4
7538_1129677,0
7538_1129678,4
7538_1129679,7
7538_1129681,5
7538_1129684,4
7538_1129685,4
7538_1129686,6
7538_1129687,0
7538_1129688,4
7538_1129689,0
7538_1129690,5
7538_1129691,4
7538_1129692,4
7538_1129693,2
7538_1129694,0
7538_1129697,0
7538_1129698,0
7538_1129700,3
7538_1129701,0
7538_1129702,4
7538_1129703,4
7538_1129705,5
7538_1129706,4
7538_1129709,4
7538_1129710,4
7538_1129712,4
7538_1129714,5
7538_1129715,4
7538_1129718,0
7538_1129722,4
7538_1129723,2
7538_1129724,0
7538_1129725,4
7538_1129727,0
7538_1129728,4
7538_1129729,0
7538_1129730,3
7538_1129731,6
7538_1129732,5
7538_1129733,4
7538_1129734,0
7538_1129735,6
7538_1129736,0
7538_1129737,2
7538_1129738,0
7538_1129742,3
7538_1129743,6
7538_1129744,0
7538_1129745,5
7538_1129746,4
7538_1129747,4
7538_1129748,6
7538_1129750,5
7538_1129751,2
7538_1129752,0
7538_1129753,4
7538_1129754,4
7538_1129755,6
7538_1129756,0
7538_1129757,4
7538_1129758,5
7538_1129759,0
7538_1129762,5
7538_1129764,6
7538_1129765,0
7538_1129766,5
7538_1129767,4
7538_1129769,3
7538_1129770,0
7538_1129772,0
7538_1129774,5
7538_1129775,3
7538_1129776,4
7538_1129777,0
7538_1129778,4
7538_1129780,0
7538_1129781,0
7538_1129783,0
7538_1129784,0
7538_1129785,4
7538_1129786,6
7538_1129787,6
7538_1129789,3
7538_1129792,2
7538_1129793,4
7538_1129794,3
7538_1129795,5
7538_1129796,4
7538_1129797,6
7538_1129798,3
7538_1129799,0
7538_1129801,3
7538_1129802,4
7538_1129803,5
7538_1129804,3
7538_1129806,4
7538_1129808,2
7538_1129809,2
7538_1129810,5
7538_1129811,2
7538_1129812,4
7538_1129813,0
7538_1129814,0
7538_1129815,0
7538_1129817,5
7538_1129818,0
7538_1129819,0
7538_1129820,3
7538_1129821,0
7538_1129822,4
7538_1129823,4
7538_1129824,3
7538_1129825,4
7538_1129826,4
7538_1129827,0
7538_1129829,4
7538_1129830,5
7538_1129831,0
7538_1129832,6
7538_1129833,0
7538_1129835,0
7538_1129836,2
7538_1129837,5
7538_1129838,6
7538_1129839,0
7538_1129840,4
7538_1129841,4
7538_1129842,0
7538_1129843,4
7538_1129844,0
7538_1129847,5
7538_1129848,4
7538_1129849,3
7538_1129850,4
7538_1129853,5
7538_1129854,5
7538_1129855,0
7538_1129856,4
7538_1129857,0
7538_1129858,4
7538_1129859,5
7538_1129860,4
7538_1129861,4
7538_1129862,4
7538_1129863,5
7538_1129864,4
7538_1129865,0
7538_1129866,5
7538_1129867,0
7538_1129868,0
7538_1129869,6
7538_1129870,0
7538_1129871,0
7538_1129872,6
7538_1129874,4
7538_1129875,4
7538_1129876,5
7538_1129877,0
7538_1129878,5
7538_1129879,2
7538_1129880,0
7538_1129881,4
7538_1129882,5
7538_1129883,3
7538_1129884,5
7538_1129885,0
7538_1129887,0
7538_1129888,3
7538_1129889,4
7538_1129890,4
7538_1129892,4
7538_1129893,4
7538_1129894,0
7538_1129895,5
7538_1129896,0
7538_1129897,3
7538_1129898,5
7538_1129899,4
7538_1129900,1
7538_1129901,3
7538_1129902,2
7538_1129903,6
7538_1129904,3
7538_1129905,0
7538_1129906,0
7538_1129908,4
7538_1129909,0
7538_1129910,4
7538_1129912,7
7538_1129914,3
7538_1129915,5
7538_1129916,0
7538_1129917,2
7538_1129918,6
7538_1129919,5
7538_1129920,4
7538_1129921,3
7538_1129922,4
7538_1129923,0
7538_1129924,4
7538_1129925,0
7538_1129926,4
7538_1129927,4
7538_1129928,4
7538_1129929,6
7538_1129931,7
7538_1129932,0
7538_1129933,0
7538_1129934,3
7538_1129935,0
7538_1129936,4
7538_1129937,0
7538_1129939,4
7538_1129940,5
7538_1129941,4
7538_1129942,4
7538_1129943,4
7538_1129944,6
7538_1129945,0
7538_1129946,2
7538_1129947,7
7538_1129948,0
7538_1129949,3
7538_1129950,5
7538_1129951,0
7538_1129952,4
7538_1129953,3
7538_1129954,4
7538_1129955,5
7538_1129956,0
7538_1129957,4
7538_1129959,4
7538_1129960,4
7538_1129961,5
7538_1129962,4
7538_1129964,4
7538_1129967,0
7538_1129968,3
7538_1129969,4
7538_1129970,4
7538_1129972,4
7538_1129973,4
7538_1129974,4
7538_1129975,5
7538_1129976,3
7538_1129977,4
7538_1129978,4
7538_1129979,0
7538_1129980,2
7538_1129981,4
7538_1129982,0
7538_1129983,4
7538_1129984,4
7538_1129985,6
7538_1129986,2
7538_1129987,0
7538_1129988,4
7538_1129989,3
7538_1129990,4
7538_1129991,0
7538_1129992,4
7538_1129993,4
7538_1129994,4
7538_1129996,4
7538_1129997,3
7538_1129998,6
7538_1130000,0
7538_1130002,7
7538_1130003,4
7538_1130004,4
7538_1130005,1
7538_1130006,0
7538_1130007,4
7538_1130008,1
7538_1130009,0
7538_1130011,0
7538_1130012,3
7538_1130013,4
7538_1130015,2
7538_1130016,5
7538_1130017,3
7538_1130018,3
7538_1130019,1
7538_1130020,0
7538_1130021,5
7538_1130022,6
7538_1130023,4
7538_1130025,4
7538_1130026,4
7538_1130027,4
7538_1130028,3
7538_1130029,4
7538_1130030,6
7538_1130031,4
7538_1130033,0
7538_1130034,0
7538_1130035,0
7538_1130036,5
7538_1130037,4
7538_1130038,2
7538_1130039,0
7538_1130040,1
7538_1130041,0
7538_1130042,4
7538_1130043,2
7538_1130044,2
7538_1130045,4
7538_1130046,4
7538_1130047,4
7538_1130048,4
7538_1130049,0
7538_1130050,5
7538_1130051,4
7538_1130052,5
7538_1130053,4
7538_1130054,0
7538_1130055,0
7538_1130057,4
7538_1130058,4
7538_1130059,6
7538_1130061,5
7538_1130062,4
7538_1130063,5
7538_1130064,2
7538_1130065,0
7538_1130066,5
7538_1130067,6
7538_1130068,4
7538_1130069,6
7538_1130070,4
7538_1130071,0
7538_1130072,4
7538_1130073,0
7538_1130074,6
7538_1130075,5
7538_1130076,5
7538_1130077,2
7538_1130078,2
7538_1130079,6
7538_1130080,2
7538_1130081,0
7538_1130082,4
7538_1130083,3
7538_1130084,6
7538_1130085,0
7538_1130086,0
7538_1130087,0
7538_1130088,4
7538_1130089,5
7538_1130090,0
7538_1130091,6
7538_1130092,0
7538_1130093,0
7538_1130094,3
7538_1130095,6
7538_1130096,5
7538_1130097,6
7538_1130098,4
7538_1130099,0
7538_1130100,4
7538_1130101,0
7538_1130102,0
7538_1130103,6
7538_1130104,0
7538_1130105,0
7538_1130106,4
7538_1130107,0
7538_1130108,0
7538_1130109,0
7538_1130110,3
7538_1130111,0
7538_1130112,0
7538_1130113,5
7538_1130114,0
7538_1130116,4
7538_1130117,4
7538_1130118,4
7538_1130119,0
7538_1130120,0
7538_1130121,4
7538_1130122,3
7538_1130123,3
7538_1130124,3
7538_1130125,5
7538_1130126,6
7538_1130127,0
7538_1130128,6
7538_1130129,4
7538_1130130,0
7538_1130131,0
7538_1130132,4
7538_1130133,0
7538_1130134,0
7538_1130135,0
7538_1130136,4
7538_1130137,0
7538_1130139,0
7538_1130140,0
7538_1130141,5
7538_1130142,4
7538_1130143,0
7538_1130144,0
7538_1130145,0
7538_1130146,4
7538_1130147,3
7538_1130148,6
7538_1130149,0
7538_1130150,0
7538_1130151,0
7538_1130152,0
7538_1130153,4
7538_1130154,6
7538_1130155,4
7538_1130156,4
7538_1130157,5
7538_1130158,4
7538_1130159,4
7538_1130160,0
7538_1130161,5
7538_1130162,0
7538_1130163,4
7538_1130164,6
7538_1130165,0
7538_1130166,3
7538_1130169,4
7538_1130171,0
7538_1130173,4
7538_1130176,4
7538_1130177,0
7538_1130179,0
7538_1130180,4
7538_1130181,0
7538_1130182,0
7538_1130183,0
7538_1130184,0
7538_1130187,0
7538_1130188,0
7538_1130189,0
7538_1130191,4
7538_1130192,4
7538_1130194,0
7538_1130196,0
7538_1130197,4
7538_1130198,4
7538_1130199,4
7538_1130200,4
7538_1130201,5
7538_1130202,0
7538_1130205,0
7538_1130207,4
7538_1130208,0
7538_1130209,4
7538_1130210,6
7538_1130211,5
7538_1130212,0
7538_1130214,0
7538_1130215,4
7538_1130216,0
7538_1130217,0
7538_1130221,0
7538_1130222,0
7538_1130223,0
7538_1130224,4
7538_1130225,0
7538_1130226,4
7538_1130228,4
7538_1130229,4
7538_1130231,0
7538_1130234,0
7538_1130237,4
7538_1130238,5
7538_1130240,3
7538_1130241,0
7538_1130242,4
7538_1130243,0
7538_1130245,4
7538_1130246,6
7538_1130247,0
7538_1130248,2
7538_1130249,4
7538_1130250,0
7538_1130251,4
7538_1130252,4
7538_1130253,4
7538_1130254,0
7538_1130255,6
7538_1130256,4
7538_1130257,0
7538_1130258,0
7538_1130259,5
7538_1130260,0
7538_1130263,0
7538_1130264,0
7538_1130265,0
7538_1130266,0
7538_1130267,0
7538_1130268,5
7538_1130269,4
7538_1130270,5
7538_1130271,6
7538_1130273,0
7538_1130274,3
7538_1130275,3
7538_1130276,4
7538_1130277,0
7538_1130278,5
7538_1130280,0
7538_1130281,0
7538_1130282,3
7538_1130283,0
7538_1130284,4
7538_1130285,4
7538_1130286,0
7538_1130288,0
7538_1130290,0
7538_1130291,6
7538_1130292,4
7538_1130293,0
7538_1130296,6
7538_1130297,5
7538_1130298,4
7538_1130299,4
7538_1130300,0
7538_1130301,6
7538_1130302,0
7538_1130304,0
7538_1130305,4
7538_1130306,0
7538_1130308,0
7538_1130309,4
7538_1130310,0
7538_1130311,4
7538_1130312,0
7538_1130313,0
7538_1130314,0
7538_1130315,3
7538_1130316,4
7538_1130319,4
7538_1130320,3
7538_1130321,0
7538_1130324,4
7538_1130325,4
7538_1130327,4
7538_1130328,4
7538_1130330,0
7538_1130332,4
7538_1130333,4
7538_1130334,3
7538_1130335,0
7538_1130337,4
7538_1130339,3
7538_1130342,4
7538_1130343,0
7538_1130344,6
7538_1130345,4
7538_1130346,4
7538_1130347,2
7538_1130348,6
7538_1130350,4
7538_1130352,0
7538_1130353,3
7538_1130354,2
7538_1130355,0
7538_1130356,3
7538_1130358,3
7538_1130362,0
7538_1130363,5
7538_1130364,5
7538_1130365,2
7538_1130366,2
7538_1130367,4
7538_1130368,6
7538_1130369,0
7538_1130370,0
7538_1130371,6
7538_1130372,5
7538_1130373,0
7538_1130374,4
7538_1130375,4
7538_1130378,3
7538_1130381,0
7538_1130382,3
7538_1130383,6
7538_1130384,0
7538_1130385,0
7538_1130386,6
7538_1130387,0
7538_1130389,4
7538_1130390,4
7538_1130394,0
7538_1130395,0
7538_1130397,4
7538_1130398,0
7538_1130399,0
7538_1130400,4
7538_1130401,0
7538_1130403,0
7538_1130404,4
7538_1130405,5
7538_1130406,5
7538_1130407,6
7538_1130408,6
7538_1130409,4
7538_1130410,5
7538_1130411,0
7538_1130413,4
7538_1130414,0
7538_1130415,4
7538_1130416,4
7538_1130417,5
7538_1130418,4
7538_1130419,0
7538_1130420,5
7538_1130421,4
7538_1130422,4
7538_1130423,4
7538_1130424,2
7538_1130425,0
7538_1130426,4
7538_1130427,4
7538_1130428,4
7538_1130430,0
7538_1130431,4
7538_1130432,6
7538_1130433,4
7538_1130434,6
7538_1130435,4
7538_1130436,0
7538_1130438,4
7538_1130439,0
7538_1130440,0
7538_1130441,6
7538_1130443,4
7538_1130444,6
7538_1130445,5
7538_1130446,3
7538_1130447,2
7538_1130448,4
7538_1130449,0
7538_1130450,4
7538_1130452,4
7538_1130453,4
7538_1130454,0
7538_1130456,4
7538_1130457,4
7538_1130458,4
7538_1130459,4
7538_1130460,0
7538_1130461,0
7538_1130463,7
7538_1130464,4
7538_1130465,6
7538_1130466,0
7538_1130471,3
7538_1130472,6
7538_1130473,4
7538_1130474,6
7538_1130475,4
7538_1130476,4
7538_1130477,6
7538_1130478,3
7538_1130479,5
7538_1130480,4
7538_1130481,1
7538_1130482,0
7538_1130483,4
7538_1130484,0
7538_1130485,0
7538_1130486,0
7538_1130487,0
7538_1130488,4
7538_1130489,2
7538_1130490,0
7538_1130491,0
7538_1130492,4
7538_1130493,3
7538_1130494,5
7538_1130495,4
7538_1130496,4
7538_1130497,5
7538_1130498,5
7538_1130499,2
7538_1130500,4
7538_1130501,5
7538_1130502,5
7538_1130504,5
7538_1130506,5
7538_1130507,0
7538_1130509,5
7538_1130510,0
7538_1130511,4
7538_1130512,4
7538_1130513,2
7538_1130514,4
7538_1130515,0
7538_1130516,4
7538_1130517,0
7538_1130518,7
7538_1130519,4
7538_1130520,0
7538_1130523,0
7538_1130524,5
7538_1130525,4
7538_1130527,0
7538_1130528,6
7538_1130529,5
7538_1130530,4
7538_1130532,4
7538_1130533,4
7538_1130535,6
7538_1130537,3
7538_1130540,0
7538_1130541,4
7538_1130543,0
7538_1130544,6
7538_1130545,4
7538_1130546,5
7538_1130547,4
7538_1130548,3
7538_1130551,2
7538_1130552,0
7538_1130553,4
7538_1130554,4
7538_1130556,3
7538_1130557,0
7538_1130559,2
7538_1130560,5
7538_1130562,4
7538_1130563,4
7538_1130566,3
7538_1130567,5
7538_1130568,6
7538_1130569,0
7538_1130570,4
7538_1130571,6
7538_1130572,5
7538_1130573,2
7538_1130574,4
7538_1130575,4
7538_1130576,4
7538_1130577,0
7538_1130578,0
7538_1130579,0
7538_1130580,4
7538_1130581,4
7538_1130582,0
7538_1130583,0
7538_1130584,0
7538_1130585,0
7538_1130586,0
7538_1130587,4
7538_1130588,6
7538_1130589,6
7538_1130591,3
7538_1130592,4
7538_1130593,4
7538_1130594,4
7538_1130595,5
7538_1130596,0
7538_1130597,4
7538_1130598,0
7538_1130599,4
7538_1130600,4
7538_1130601,4
7538_1130603,0
7538_1130605,2
7538_1130607,0
7538_1130608,0
7538_1130609,6
7538_1130610,4
7538_1130611,3
7538_1130612,3
7538_1130613,0
7538_1130614,0
7538_1130615,0
7538_1130616,4
7538_1130617,3
7538_1130618,4
7538_1130620,0
7538_1130621,3
7538_1130622,2
7538_1130623,4
7538_1130625,0
7538_1130626,0
7538_1130627,0
7538_1130628,0
7538_1130629,3
7538_1130630,3
7538_1130631,6
7538_1130632,2
7538_1130633,5
7538_1130634,4
7538_1130635,4
7538_1130636,5
7538_1130637,3
7538_1130638,4
7538_1130639,0
7538_1130640,2
7538_1130641,5
7538_1130642,5
7538_1130643,4
7538_1130644,6
7538_1130645,4
7538_1130646,4
7538_1130647,3
7538_1130648,4
7538_1130649,4
7538_1130650,4
7538_1130651,5
7538_1130652,6
7538_1130653,4
7538_1130654,4
7538_1130655,4
7538_1130656,4
7538_1130657,3
7538_1130658,5
7538_1130659,4
7538_1130660,3
7538_1130661,6
7538_1130662,4
7538_1130663,0
7538_1130664,5
7538_1130665,4
7538_1130666,2
7538_1130667,5
7538_1130668,4
7538_1130669,4
7538_1130670,3
7538_1130671,0
7538_1130672,5
7538_1130674,4
7538_1130675,2
7538_1130676,3
7538_1130677,0
7538_1130678,6
7538_1130679,4
7538_1130680,6
7538_1130681,2
7538_1130682,2
7538_1130683,0
7538_1130684,0
7538_1130685,2
7538_1130686,2
7538_1130687,2
7538_1130688,4
7538_1130689,5
7538_1130690,4
7538_1130691,0
7538_1130692,4
7538_1130693,3
7538_1130694,3
7538_1130695,0
7538_1130696,0
7538_1130697,0
7538_1130698,4
7538_1130699,4
7538_1130700,0
7538_1130701,5
7538_1130702,6
7538_1130704,5
7538_1130705,6
7538_1130706,4
7538_1130708,4
7538_1130709,3
7538_1130711,0
7538_1130712,4
7538_1130713,0
7538_1130714,4
7538_1130715,4
7538_1130716,4
7538_1130717,4
7538_1130718,4
7538_1130719,7
7538_1130720,5
7538_1130721,0
7538_1130722,4
7538_1130723,4
7538_1130724,0
7538_1130725,0
7538_1130726,0
7538_1130727,0
7538_1130729,5
7538_1130730,5
7538_1130731,4
7538_1130732,4
7538_1130733,6
7538_1130734,5
7538_1130735,0
7538_1130736,0
7538_1130737,4
7538_1130738,4
7538_1130739,4
7538_1130740,0
7538_1130741,3
7538_1130742,0
7538_1130743,0
7538_1130744,0
7538_1130746,0
7538_1130747,3
7538_1130748,0
7538_1130749,4
7538_1130750,4
7538_1130751,5
7538_1130752,6
7538_1130753,0
7538_1130754,4
7538_1130755,0
7538_1130756,5
7538_1130757,4
7538_1130759,2
7538_1130760,3
7538_1130761,0
7538_1130762,6
7538_1130764,0
7538_1130765,4
7538_1130767,4
7538_1130768,0
7538_1130769,4
7538_1130771,3
7538_1130772,4
7538_1130773,6
7538_1130774,2
7538_1130776,4
7538_1130777,4
7538_1130779,5
7538_1130780,6
7538_1130781,0
7538_1130782,3
7538_1130783,6
7538_1130784,5
7538_1130785,4
7538_1130786,4
7538_1130787,0
7538_1130789,0
7538_1130790,4
7538_1130791,0
7538_1130792,6
7538_1130793,2
7538_1130794,4
7538_1130795,3
7538_1130796,5
7538_1130797,5
7538_1130798,6
7538_1130799,4
7538_1130800,3
7538_1130801,4
7538_1130802,4
7538_1130803,4
7538_1130804,4
7538_1130805,2
7538_1130806,6
7538_1130808,3
7538_1130809,0
7538_1130810,4
7538_1130811,0
7538_1130812,4
7538_1130813,3
7538_1130814,5
7538_1130815,4
7538_1130816,4
7538_1130817,4
7538_1130818,4
7538_1130819,4
7538_1130820,4
7538_1130821,4
7538_1130822,5
7538_1130823,4
7538_1130824,4
7538_1130825,0
7538_1130826,4
7538_1130827,0
7538_1130828,5
7538_1130829,0
7538_1130830,3
7538_1130831,4
7538_1130832,7
7538_1130833,3
7538_1130834,4
7538_1130835,4
7538_1130836,4
7538_1130837,6
7538_1130838,4
7538_1130839,3
7538_1130840,3
7538_1130841,4
7538_1130842,6
7538_1130844,5
7538_1130845,6
7538_1130846,4
7538_1130847,5
7538_1130848,4
7538_1130849,1
7538_1130850,4
7538_1130851,3
7538_1130852,4
7538_1130853,4
7538_1130854,5
7538_1130855,2
7538_1130856,0
7538_1130857,4
7538_1130858,4
7538_1130859,0
7538_1130860,6
7538_1130861,4
7538_1130862,3
7538_1130863,0
7538_1130864,4
7538_1130865,0
7538_1130866,0
7538_1130867,6
7538_1130868,0
7538_1130869,0
7538_1130870,4
7538_1130871,0
7538_1130872,4
7538_1130873,4
7538_1130874,0
7538_1130875,5
7538_1130876,0
7538_1130877,3
7538_1130878,6
7538_1130879,4
7538_1130880,0
7538_1130881,5
7538_1130882,0
7538_1130883,5
7538_1130884,0
7538_1130885,0
7538_1130886,0
7538_1130887,5
7538_1130888,6
7538_1130889,0
7538_1130890,0
7538_1130891,4
7538_1130892,0
7538_1130893,5
7538_1130895,0
7538_1130896,0
7538_1130897,4
7538_1130898,6
7538_1130899,6
7538_1130900,6
7538_1130901,0
7538_1130902,3
7538_1130903,4
7538_1130904,0
7538_1130905,6
7538_1130906,4
7538_1130907,5
7538_1130908,6
7538_1130909,4
7538_1130910,0
7538_1130911,3
7538_1130912,3
7538_1130913,5
7538_1130914,6
7538_1130915,0
7538_1130916,0
7538_1130917,5
7538_1130918,6
7538_1130919,5
7538_1130920,0
7538_1130921,0
7538_1130922,0
7538_1130923,0
7538_1130925,0
7538_1130926,4
7538_1130927,0
7538_1130928,5
7538_1130930,0
7538_1130931,4
7538_1130932,0
7538_1130933,0
7538_1130934,4
7538_1130935,6
7538_1130937,6
7538_1130938,4
7538_1130939,0
7538_1130940,5
7538_1130941,0
7538_1130942,0
7538_1130943,0
7538_1130944,0
7538_1130946,6
7538_1130949,0
7538_1130950,0
7538_1130951,0
7538_1130952,4
7538_1130953,0
7538_1130954,0
7538_1130955,4
7538_1130956,0
7538_1130957,0
7538_1130958,0
7538_1130959,0
7538_1130960,0
7538_1130961,6
7538_1130962,0
7538_1130963,4
7538_1130966,0
7538_1130967,0
7538_1130968,4
7538_1130970,3
7538_1130971,0
7538_1130973,5
7538_1130975,4
7538_1130976,4
7538_1130977,4
7538_1130978,6
7538_1130979,0
7538_1130980,6
7538_1130981,0
7538_1130982,0
7538_1130983,4
7538_1130984,0
7538_1130985,0
7538_1130988,0
7538_1130994,4
7538_1130996,0
7538_1130998,4
7538_1131000,0
7538_1131001,0
7538_1131005,5
7538_1131006,4
7538_1131007,4
7538_1131008,4
7538_1131009,4
7538_1131010,0
7538_1131011,1
7538_1131013,5
7538_1131014,0
7538_1131016,0
7538_1131017,0
7538_1131018,0
7538_1131019,0
7538_1131020,0
7538_1131021,0
7538_1131026,5
7538_1131027,6
7538_1131028,0
7538_1131029,4
7538_1131030,4
7538_1131031,6
7538_1131034,4
7538_1131035,0
7538_1131036,6
7538_1131037,0
7538_1131040,0
7538_1131041,3
7538_1131044,0
7538_1131045,4
7538_1131046,5
